Combined_Key,Country_Region,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case_Fatality_Ratio
"Sullivan, New York, US",US,1491,48,0,1443.0,1976.6146993318484,3.2193158953722336
"Tioga, New York, US",US,194,25,0,169.0,402.4645768935544,12.88659793814433
"Tompkins, New York, US",US,234,0,0,234.0,229.00763358778642,0.0
"Ulster, New York, US",US,2077,92,0,1985.0,1169.6598018842956,4.429465575349061
"Unassigned, New York, US",US,0,0,0,0.0,-99.0,-99.0
"Warren, New York, US",US,312,33,0,279.0,487.9269360690605,10.576923076923077
"Washington, New York, US",US,260,14,0,246.0,424.8088360237893,5.384615384615384
"Wayne, New York, US",US,258,3,0,255.0,286.9280900375898,1.162790697674419
"Westchester, New York, US",US,36324,1447,0,34877.0,3754.3953215794013,3.983592115405792
"Wyoming, New York, US",US,118,5,0,113.0,296.04355352617983,4.2372881355932215
"Yates, New York, US",US,57,7,0,50.0,228.79621081363143,12.280701754385964
"Alamance, North Carolina, US",US,2526,41,0,2485.0,1490.1863617861,1.6231195566112433
"Alexander, North Carolina, US",US,314,2,0,312.0,837.4003253593622,0.6369426751592356
"Alleghany, North Carolina, US",US,170,0,0,170.0,1526.443386908503,0.0
"Anson, North Carolina, US",US,339,3,0,336.0,1386.7299353677492,0.8849557522123894
"Ashe, North Carolina, US",US,166,1,0,165.0,610.2268132191302,0.6024096385542169
"Avery, North Carolina, US",US,109,0,0,109.0,620.8349945890527,0.0
"Beaufort, North Carolina, US",US,437,2,0,435.0,929.9059454398434,0.4576659038901602
"Bertie, North Carolina, US",US,287,5,0,282.0,1514.751675727028,1.7421602787456445
"Bladen, North Carolina, US",US,627,7,0,620.0,1916.1420451072672,1.116427432216906
"Brunswick, North Carolina, US",US,1273,22,0,1251.0,891.331746254026,1.7282010997643362
"Buncombe, North Carolina, US",US,1929,50,0,1879.0,738.539995635378,2.592016588906169
"Burke, North Carolina, US",US,1776,28,0,1748.0,1962.7562579433054,1.576576576576577
"Cabarrus, North Carolina, US",US,2681,50,0,2631.0,1238.6060715259202,1.8649757553151811
"Caldwell, North Carolina, US",US,1234,16,0,1218.0,1501.6184380247753,1.2965964343598055
"Camden, North Carolina, US",US,75,2,0,73.0,690.1628784393117,2.6666666666666665
"Carteret, North Carolina, US",US,376,6,0,370.0,541.2174513839908,1.5957446808510638
"Caswell, North Carolina, US",US,196,2,0,194.0,867.1031675809593,1.020408163265306
"Catawba, North Carolina, US",US,2180,30,0,2150.0,1366.3342755607925,1.3761467889908257
"Chatham, North Carolina, US",US,1308,55,0,1253.0,1756.411977977709,4.204892966360856
"Cherokee, North Carolina, US",US,296,4,0,292.0,1034.5309660282398,1.3513513513513509
"Chowan, North Carolina, US",US,158,2,0,156.0,1133.1851108082908,1.2658227848101269
"Clay, North Carolina, US",US,76,0,0,76.0,676.6984240049862,0.0
"Cleveland, North Carolina, US",US,1217,22,0,1195.0,1242.5087036866878,1.80772391125719
"Columbus, North Carolina, US",US,931,48,0,883.0,1677.2357137709878,5.155746509129968
"Craven, North Carolina, US",US,753,15,0,738.0,737.2306366813852,1.99203187250996
"Cumberland, North Carolina, US",US,3286,54,0,3232.0,979.4074078489696,1.6433353621424225
"Currituck, North Carolina, US",US,77,0,0,77.0,277.3475488960126,0.0
"Dare, North Carolina, US",US,210,2,0,208.0,567.4295441649327,0.9523809523809524
"Davidson, North Carolina, US",US,1817,18,0,1799.0,1084.0706644631257,0.9906439185470556
"Davie, North Carolina, US",US,431,7,0,424.0,1005.9282080007467,1.6241299303944317
"Duplin, North Carolina, US",US,2015,48,0,1967.0,3430.312728758448,2.3821339950372207
"Durham, North Carolina, US",US,6231,80,0,6151.0,1938.1749863136413,1.2839030653185683
"Edgecombe, North Carolina, US",US,672,13,0,659.0,1305.5641902393536,1.9345238095238089
"Forsyth, North Carolina, US",US,5381,53,0,5328.0,1407.5517597666724,0.9849470358669392
"Franklin, North Carolina, US",US,891,26,0,865.0,1278.6108918705604,2.9180695847362514
"Gaston, North Carolina, US",US,3392,55,0,3337.0,1510.7179918852353,1.6214622641509433
"Gates, North Carolina, US",US,47,2,0,45.0,406.5040650406504,4.25531914893617
"Graham, North Carolina, US",US,43,0,0,43.0,509.418315365478,0.0
"Granville, North Carolina, US",US,1278,29,0,1249.0,2114.388762966762,2.269170579029734
"Greene, North Carolina, US",US,333,3,0,330.0,1580.5211448099105,0.9009009009009008
"Guilford, North Carolina, US",US,5753,156,0,5597.0,1070.9751402711227,2.7116287154528083
"Halifax, North Carolina, US",US,721,6,0,715.0,1441.7116576684664,0.8321775312066574
"Harnett, North Carolina, US",US,1337,40,0,1297.0,983.2617520738954,2.9917726252804786
"Haywood, North Carolina, US",US,441,15,0,426.0,707.6720638028146,3.401360544217688
"Henderson, North Carolina, US",US,1505,55,0,1450.0,1281.7564747864446,3.6544850498338866
"Hertford, North Carolina, US",US,358,11,0,347.0,1512.015880390252,3.0726256983240225
"Hoke, North Carolina, US",US,738,11,0,727.0,1336.1335409349315,1.4905149051490514
"Hyde, North Carolina, US",US,46,0,0,46.0,931.7399230301803,0.0
"Iredell, North Carolina, US",US,1905,18,0,1887.0,1047.820203953665,0.9448818897637796
"Jackson, North Carolina, US",US,457,7,0,450.0,1040.1019618553416,1.5317286652078774
"Johnston, North Carolina, US",US,3357,46,0,3311.0,1603.6190103134152,1.3702710753649092
"Jones, North Carolina, US",US,99,8,0,91.0,1051.066992249708,8.080808080808081
"Lee, North Carolina, US",US,1306,11,0,1295.0,2113.986953495524,0.8422664624808576
"Lenoir, North Carolina, US",US,599,12,0,587.0,1070.6178841444887,2.003338898163606
"Lincoln, North Carolina, US",US,869,10,0,859.0,1009.1625924678611,1.150747986191024
"Macon, North Carolina, US",US,480,4,0,476.0,1338.6134195995317,0.8333333333333334
"Madison, North Carolina, US",US,49,0,0,49.0,225.23557802803955,0.0
"Martin, North Carolina, US",US,268,6,0,262.0,1194.295900178253,2.238805970149253
"McDowell, North Carolina, US",US,690,16,0,674.0,1507.9989509572515,2.318840579710145
"Mecklenburg, North Carolina, US",US,22612,243,0,22369.0,2036.4639809214345,1.0746506279851409
"Mitchell, North Carolina, US",US,120,3,0,117.0,801.924619085806,2.5
"Montgomery, North Carolina, US",US,740,14,0,726.0,2723.291502594487,1.891891891891892
"Moore, North Carolina, US",US,1031,20,0,1011.0,1022.0063441712928,1.9398642095053351
"Nash, North Carolina, US",US,1220,12,0,1208.0,1293.7708116821138,0.9836065573770492
"New Hanover, North Carolina, US",US,2696,20,0,2676.0,1149.8125583755914,0.7418397626112759
"Northampton, North Carolina, US",US,351,16,0,335.0,1801.5706000102653,4.558404558404559
"Onslow, North Carolina, US",US,1138,11,0,1127.0,574.927502551304,0.9666080843585236
"Orange, North Carolina, US",US,1361,58,0,1303.0,916.6464613809641,4.26157237325496
"Pamlico, North Carolina, US",US,73,1,0,72.0,573.6287914505738,1.3698630136986298
"Pasquotank, North Carolina, US",US,423,20,0,403.0,1062.173563680193,4.728132387706856
"Pender, North Carolina, US",US,669,3,0,666.0,1060.894386298763,0.4484304932735426
"Perquimans, North Carolina, US",US,88,2,0,86.0,653.6433187253955,2.272727272727273
"Person, North Carolina, US",US,228,2,0,226.0,577.361357305647,0.8771929824561403
"Pitt, North Carolina, US",US,2105,11,0,2094.0,1164.6435250246209,0.5225653206650831
"Polk, North Carolina, US",US,164,6,0,158.0,791.3530206523837,3.6585365853658534
"Randolph, North Carolina, US",US,2199,38,0,2161.0,1530.6228987867776,1.7280582082764893
"Richmond, North Carolina, US",US,524,9,0,515.0,1168.8862120502354,1.717557251908397
"Robeson, North Carolina, US",US,2854,55,0,2799.0,2184.8803827751194,1.9271198318149965
"Rockingham, North Carolina, US",US,567,8,0,559.0,623.0084606087244,1.4109347442680775
"Rowan, North Carolina, US",US,2248,49,0,2199.0,1582.1181239795055,2.179715302491103
"Rutherford, North Carolina, US",US,781,15,0,766.0,1165.1673156394993,1.9206145966709347
"Sampson, North Carolina, US",US,1511,18,0,1493.0,2378.366466764257,1.1912640635340834
"Scotland, North Carolina, US",US,374,5,0,369.0,1074.0028142319732,1.3368983957219251
"Stanly, North Carolina, US",US,1103,31,0,1072.0,1756.2016367862946,2.8105167724388034
"Stokes, North Carolina, US",US,296,3,0,293.0,649.2509486521462,1.0135135135135136
"Surry, North Carolina, US",US,967,10,0,957.0,1347.1156123316105,1.034126163391934
"Swain, North Carolina, US",US,121,2,0,119.0,847.8733095087939,1.6528925619834711
"Transylvania, North Carolina, US",US,145,1,0,144.0,421.6955067616693,0.6896551724137931
"Tyrrell, North Carolina, US",US,99,1,0,98.0,2465.139442231076,1.0101010101010102
"Unassigned, North Carolina, US",US,0,0,0,0.0,-99.0,-99.0
"Union, North Carolina, US",US,3170,43,0,3127.0,1321.609779078542,1.3564668769716088
"Vance, North Carolina, US",US,787,41,0,746.0,1767.1494330302012,5.209656925031767
"Wake, North Carolina, US",US,12263,178,0,12085.0,1103.0248407706333,1.4515208350322106
"Warren, North Carolina, US",US,261,7,0,254.0,1322.791546297704,2.681992337164751
"Washington, North Carolina, US",US,136,4,0,132.0,1174.4386873920553,2.9411764705882355
"Watauga, North Carolina, US",US,316,0,0,316.0,562.5077878847216,0.0
"Wayne, North Carolina, US",US,2445,42,0,2403.0,1985.6900374398,1.7177914110429449
"Wilkes, North Carolina, US",US,852,12,0,840.0,1245.395544641291,1.4084507042253518
"Wilson, North Carolina, US",US,1514,35,0,1479.0,1850.8331193995184,2.3117569352708056
"Yadkin, North Carolina, US",US,557,6,0,551.0,1478.7479756816308,1.0771992818671454
"Yancey, North Carolina, US",US,114,0,0,114.0,630.9148264984228,0.0
"Adams, North Dakota, US",US,3,0,0,3.0,135.37906137184117,0.0
"Barnes, North Dakota, US",US,38,0,0,38.0,364.8583773403744,0.0
"Benson, North Dakota, US",US,145,2,0,143.0,2122.3653395784545,1.3793103448275863
"Billings, North Dakota, US",US,2,0,0,2.0,215.5172413793104,0.0
"Bottineau, North Dakota, US",US,20,0,0,20.0,318.36994587710916,0.0
"Bowman, North Dakota, US",US,11,0,0,11.0,363.7566137566138,0.0
"Burke, North Dakota, US",US,23,0,0,23.0,1087.4704491725768,0.0
"Burleigh, North Dakota, US",US,1255,8,0,1247.0,1312.4045761612954,0.6374501992031872
"Cass, North Dakota, US",US,3073,76,0,2997.0,1689.1761899265073,2.473153270419785
"Cavalier, North Dakota, US",US,31,0,0,31.0,824.0297713981925,0.0
"Dickey, North Dakota, US",US,13,0,0,13.0,266.8308702791461,0.0
"Divide, North Dakota, US",US,3,0,0,3.0,132.50883392226152,0.0
"Dunn, North Dakota, US",US,31,0,0,31.0,700.7233273056057,0.0
"Eddy, North Dakota, US",US,19,0,0,19.0,830.7826847398337,0.0
"Emmons, North Dakota, US",US,18,1,0,17.0,555.3841406973156,5.5555555555555545
"Foster, North Dakota, US",US,26,0,0,26.0,809.9688473520247,0.0
"Golden Valley, North Dakota, US",US,6,0,0,6.0,340.71550255536624,0.0
"Grand Forks, North Dakota, US",US,710,7,0,703.0,1022.3034945501145,0.9859154929577464
"Grant, North Dakota, US",US,4,0,0,4.0,175.9014951627089,0.0
"Griggs, North Dakota, US",US,35,1,0,34.0,1568.8032272523533,2.8571428571428568
"Hettinger, North Dakota, US",US,6,0,0,6.0,240.09603841536614,0.0
"Kidder, North Dakota, US",US,18,0,0,18.0,725.8064516129033,0.0
"LaMoure, North Dakota, US",US,16,0,0,16.0,395.45229856648535,0.0
"Logan, North Dakota, US",US,7,0,0,7.0,378.3783783783784,0.0
"McHenry, North Dakota, US",US,17,1,0,16.0,295.9094865100087,5.882352941176473
"McIntosh, North Dakota, US",US,39,2,0,37.0,1561.8742490989187,5.128205128205129
"McKenzie, North Dakota, US",US,91,2,0,89.0,605.6975505857296,2.1978021978021984
"McLean, North Dakota, US",US,79,0,0,79.0,835.9788359788361,0.0
"Mercer, North Dakota, US",US,31,0,0,31.0,378.64907780627817,0.0
"Morton, North Dakota, US",US,407,4,0,403.0,1297.6661140160693,0.9828009828009828
"Mountrail, North Dakota, US",US,141,1,0,140.0,1337.126600284495,0.7092198581560284
"Nelson, North Dakota, US",US,26,0,0,26.0,903.0913511635983,0.0
"Oliver, North Dakota, US",US,7,0,0,7.0,357.32516590096986,0.0
"Pembina, North Dakota, US",US,27,0,0,27.0,397.00044111160116,0.0
"Pierce, North Dakota, US",US,13,0,0,13.0,327.0440251572327,0.0
"Ramsey, North Dakota, US",US,75,2,0,73.0,651.0981856063894,2.6666666666666665
"Ransom, North Dakota, US",US,28,0,0,28.0,536.6040628593331,0.0
"Renville, North Dakota, US",US,9,0,0,9.0,386.7640739149119,0.0
"Richland, North Dakota, US",US,113,1,0,112.0,698.522593806021,0.8849557522123894
"Rolette, North Dakota, US",US,82,0,0,82.0,578.4424379232505,0.0
"Sargent, North Dakota, US",US,10,0,0,10.0,256.5418163160595,0.0
"Sheridan, North Dakota, US",US,9,0,0,9.0,684.4106463878327,0.0
"Sioux, North Dakota, US",US,89,1,0,88.0,2104.018912529551,1.1235955056179776
"Slope, North Dakota, US",US,4,0,0,4.0,533.3333333333334,0.0
"Stark, North Dakota, US",US,300,5,0,295.0,952.7136460351236,1.6666666666666667
"Steele, North Dakota, US",US,15,0,0,15.0,793.6507936507936,0.0
"Stutsman, North Dakota, US",US,128,3,0,125.0,618.2380216383308,2.34375
"Towner, North Dakota, US",US,5,0,0,5.0,228.41480127912288,0.0
"Traill, North Dakota, US",US,57,0,0,57.0,709.3081134892982,0.0
"Unassigned, North Dakota, US",US,0,0,0,0.0,-99.0,-99.0
"Walsh, North Dakota, US",US,106,0,0,106.0,996.1469786674184,0.0
"Ward, North Dakota, US",US,238,1,0,237.0,351.85760115906027,0.4201680672268908
"Wells, North Dakota, US",US,23,0,0,23.0,599.8956703182055,0.0
"Williams, North Dakota, US",US,288,2,0,286.0,766.1815956795871,0.6944444444444444
"Northern Mariana Islands, US",US,49,2,0,47.0,88.85826200493256,4.081632653061225
"Adams, Ohio, US",US,64,2,0,62.0,231.0636147014225,3.125
"Allen, Ohio, US",US,794,46,0,748.0,775.7618391613174,5.793450881612091
"Ashland, Ohio, US",US,155,3,0,152.0,289.80629721038065,1.935483870967742
"Ashtabula, Ohio, US",US,577,46,0,531.0,593.3711088943962,7.972270363951473
"Athens, Ohio, US",US,361,2,0,359.0,552.6045892203836,0.554016620498615
"Auglaize, Ohio, US",US,275,6,0,269.0,602.3304713509725,2.1818181818181817
"Belmont, Ohio, US",US,627,26,0,601.0,935.7370981703133,4.146730462519936
"Brown, Ohio, US",US,150,2,0,148.0,345.36747098913236,1.3333333333333333
"Butler, Ohio, US",US,3033,64,0,2969.0,791.6290384043181,2.110121991427629
"Carroll, Ohio, US",US,113,5,0,108.0,419.8558371107973,4.4247787610619485
"Champaign, Ohio, US",US,188,2,0,186.0,483.4769191204835,1.0638297872340423
"Clark, Ohio, US",US,1213,15,0,1198.0,904.6635293064743,1.2366034624896949
"Clermont, Ohio, US",US,962,11,0,951.0,466.0220512721143,1.1434511434511434
"Clinton, Ohio, US",US,171,6,0,165.0,407.4532977506672,3.5087719298245608
"Columbiana, Ohio, US",US,1683,60,0,1623.0,1651.8948205294312,3.5650623885918
"Coshocton, Ohio, US",US,196,7,0,189.0,535.5191256830601,3.571428571428572
"Crawford, Ohio, US",US,177,5,0,172.0,426.5676965344387,2.824858757062147
"Cuyahoga, Ohio, US",US,13869,512,0,13357.0,1122.9304850243548,3.6916864950609267
"Darke, Ohio, US",US,414,29,0,385.0,809.9700663236357,7.004830917874397
"Defiance, Ohio, US",US,154,4,0,150.0,404.33743797096116,2.5974025974025974
"Delaware, Ohio, US",US,1365,19,0,1346.0,652.55740353863,1.391941391941392
"Erie, Ohio, US",US,610,28,0,582.0,821.3718255998707,4.590163934426228
"Fairfield, Ohio, US",US,1432,32,0,1400.0,908.7793671544797,2.23463687150838
"Fayette, Ohio, US",US,124,0,0,124.0,434.706397896582,0.0
"Franklin, Ohio, US",US,18965,531,0,18434.0,1440.2820264346622,2.7998945425784343
"Fulton, Ohio, US",US,155,1,0,154.0,367.9437876845653,0.6451612903225806
"Gallia, Ohio, US",US,74,1,0,73.0,247.5081945280621,1.3513513513513509
"Geauga, Ohio, US",US,561,44,0,517.0,599.0453715469466,7.84313725490196
"Greene, Ohio, US",US,730,12,0,718.0,432.1137465445698,1.643835616438356
"Guernsey, Ohio, US",US,119,7,0,112.0,306.10932475884243,5.882352941176473
"Hamilton, Ohio, US",US,9844,259,0,9585.0,1204.1987931099866,2.6310442909386427
"Hancock, Ohio, US",US,397,3,0,394.0,523.8641911774408,0.7556675062972292
"Hardin, Ohio, US",US,175,12,0,163.0,557.9467559381477,6.857142857142858
"Harrison, Ohio, US",US,26,1,0,25.0,172.87234042553192,3.8461538461538463
"Henry, Ohio, US",US,122,2,0,120.0,451.75146263793226,1.639344262295082
"Highland, Ohio, US",US,169,2,0,167.0,391.5571928361252,1.183431952662722
"Hocking, Ohio, US",US,122,9,0,113.0,431.64449476365684,7.3770491803278695
"Holmes, Ohio, US",US,331,6,0,325.0,752.9572338489536,1.8126888217522656
"Huron, Ohio, US",US,411,5,0,406.0,705.3856451446812,1.2165450121654502
"Jackson, Ohio, US",US,77,0,0,77.0,237.5590041032919,0.0
